Id,Unknown0,Level,Stat1Min,Stat1Max,Stat2Min,Stat2Max,Stat3Min,Stat3Max,Stat4Min,Stat4Max,Stat1Group,Stat2Group,Stat3Group,Stat4Group,Domain,Name,GenerationType,CorrectGroup,Data0Length,Data0,Data1Length,Data1,Unknown22,Unknown23,Data2Length,Data2,Unknown26,Data3Length,Data3,Data4Length,Data4,Metadata,Unknown32
"LocalIncreasedPhysicalDamageReductionRatingUniqueHelmetStrDex3",11146,1,200,300,0,0,0,0,0,0,368,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedPhysicalDamageReductionRating",0,69880,0,69880,-72340172838076674,0,0,69880,-72340172838076674,0,69880,0,69880,"",-72340172838076674
"LocalIncreasedPhysicalDamageReductionRatingUniqueBodyStr3",4712,1,180,220,0,0,0,0,0,0,118,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedPhysicalDamageReductionRatingPercent",0,70100,0,70100,-72340172838076674,0,0,70100,-72340172838076674,0,70100,0,70100,"",-72340172838076674
"LocalIncreasedPhysicalDamageReductionRatingUniqueBodyStrDex1",48364,1,150,200,0,0,0,0,0,0,118,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedPhysicalDamageReductionRatingPercent",0,70326,0,70326,-72340172838076674,0,0,70326,-72340172838076674,0,70326,0,70326,"",-72340172838076674
"LocalIncreasedPhysicalDamageReductionRatingUniqueBodyStr4",46538,1,60,80,0,0,0,0,0,0,118,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedPhysicalDamageReductionRatingPercent",0,70546,0,70546,-72340172838076674,0,0,70546,-72340172838076674,0,70546,0,70546,"",-72340172838076674
"LocalIncreasedPhysicalDamageReductionRatingUniqueShieldStrDex2",59247,1,5,10,0,0,0,0,0,0,368,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedPhysicalDamageReductionRating",0,70762,0,70762,-72340172838076674,0,0,70762,-72340172838076674,0,70762,0,70762,"",-72340172838076674
"LocalIncreasedPhysicalDamageReductionRatingUniqueBootsStrInt2",42534,1,180,220,0,0,0,0,0,0,368,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedPhysicalDamageReductionRating",0,70976,0,70976,-72340172838076674,0,0,70976,-72340172838076674,0,70976,0,70976,"",-72340172838076674
"LocalIncreasedEvasionRatingPercent1",32086,3,11,28,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"Shade's",1,"EvasionRatingPercent",2,71116,2,71132,-72340172838076674,0,0,71140,-72340172838076674,0,71140,0,71140,"",-72340172838076674
"LocalIncreasedEvasionRatingPercent2",37810,19,29,46,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"Ghost's",1,"EvasionRatingPercent",2,71280,2,71296,-72340172838076674,0,0,71304,-72340172838076674,0,71304,0,71304,"",-72340172838076674
"LocalIncreasedEvasionRatingPercent3",36492,30,47,64,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"Spectre's",1,"EvasionRatingPercent",2,71448,2,71464,-72340172838076674,0,0,71472,-72340172838076674,0,71472,0,71472,"",-72340172838076674
"LocalIncreasedEvasionRatingPercent4",41502,44,65,82,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"Wraith's",1,"EvasionRatingPercent",2,71614,2,71630,-72340172838076674,0,0,71638,-72340172838076674,0,71638,0,71638,"",-72340172838076674
"LocalIncreasedEvasionRatingPercent5",20853,60,83,100,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"Phantasm's",1,"EvasionRatingPercent",2,71784,2,71800,-72340172838076674,0,0,71808,-72340172838076674,0,71808,0,71808,"",-72340172838076674
"LocalIncreasedEvasionRatingPercent6",50001,72,101,120,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"Nightmare's",1,"EvasionRatingPercent",2,71956,2,71972,-72340172838076674,0,0,71980,-72340172838076674,0,71980,0,71980,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueBodyDex1",61490,1,140,220,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EvasionRatingPercent",0,72132,0,72132,-72340172838076674,0,0,72132,-72340172838076674,0,72132,0,72132,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueDexHelmet2",45728,1,80,100,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EvasionRatingPercent",0,72288,0,72288,-72340172838076674,0,0,72288,-72340172838076674,0,72288,0,72288,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueBootsDexInt1",2917,1,80,120,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EvasionRatingPercent",0,72448,0,72448,-72340172838076674,0,0,72448,-72340172838076674,0,72448,0,72448,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueGlovesDex1",8970,1,50,50,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EvasionRatingPercent",0,72604,0,72604,-72340172838076674,0,0,72604,-72340172838076674,0,72604,0,72604,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueGlovesStrDex1",1313,1,60,100,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EvasionRatingPercent",0,72766,0,72766,-72340172838076674,0,0,72766,-72340172838076674,0,72766,0,72766,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueShieldDex1",17966,1,60,100,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EvasionRatingPercent",0,72922,0,72922,-72340172838076674,0,0,72922,-72340172838076674,0,72922,0,72922,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueBootsDex1",39586,1,80,100,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EvasionRatingPercent",0,73076,0,73076,-72340172838076674,0,0,73076,-72340172838076674,0,73076,0,73076,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueBootsDex3",698,1,100,150,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EvasionRatingPercent",0,73230,0,73230,-72340172838076674,0,0,73230,-72340172838076674,0,73230,0,73230,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueBodyDex2",22993,1,100,150,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EvasionRatingPercent",0,73382,0,73382,-72340172838076674,0,0,73382,-72340172838076674,0,73382,0,73382,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueBodyDex3",43312,1,80,100,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EvasionRatingPercent",0,73534,0,73534,-72340172838076674,0,0,73534,-72340172838076674,0,73534,0,73534,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueBodyDex4",22108,1,50,70,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EvasionRatingPercent",0,73686,0,73686,-72340172838076674,0,0,73686,-72340172838076674,0,73686,0,73686,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueHelmetDex3",58649,1,30,50,0,0,0,0,0,0,367,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedEvasionRating",0,73846,0,73846,-72340172838076674,0,0,73846,-72340172838076674,0,73846,0,73846,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueShieldDex3",10424,1,80,100,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EvasionRatingPercent",0,74002,0,74002,-72340172838076674,0,0,74002,-72340172838076674,0,74002,0,74002,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueGlovesDex2",38158,1,60,80,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EvasionRatingPercent",0,74158,0,74158,-72340172838076674,0,0,74158,-72340172838076674,0,74158,0,74158,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueHelmetDex5",55100,1,80,100,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EvasionRatingPercent",0,74314,0,74314,-72340172838076674,0,0,74314,-72340172838076674,0,74314,0,74314,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueBodyDex5",32898,1,200,250,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EvasionRatingPercent",0,74466,0,74466,-72340172838076674,0,0,74466,-72340172838076674,0,74466,0,74466,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueGlovesStrDex3",15902,1,35,45,0,0,0,0,0,0,367,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedEvasionRating",0,74632,0,74632,-72340172838076674,0,0,74632,-72340172838076674,0,74632,0,74632,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueHelmetDex6",48166,1,150,150,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EvasionRatingPercent",0,74788,0,74788,-72340172838076674,0,0,74788,-72340172838076674,0,74788,0,74788,"",-72340172838076674
"LocalIncreasedEvasionRatingUniqueBodyDex6",55888,1,140,400,0,0,0,0,0,0,367,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedEvasionRating",0,74930,0,74930,-72340172838076674,0,0,74930,-72340172838076674,0,74930,0,74930,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueBodyDex6",30375,1,83,100,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EvasionRatingPercent",0,75082,0,75082,-72340172838076674,0,0,75082,-72340172838076674,0,75082,0,75082,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueBootsDex5",64907,1,20,30,0,0,0,0,0,0,367,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedEvasionRating",0,75240,0,75240,-72340172838076674,0,0,75240,-72340172838076674,0,75240,0,75240,"",-72340172838076674
"LocalIncreasedArmourAndEvasionRatingUniqueBodyStrDex3",58964,1,160,200,0,0,0,0,0,0,749,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HybridDefence",0,75388,0,75388,-72340172838076674,0,0,75388,-72340172838076674,0,75388,0,75388,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueBootsDex6",38241,1,160,200,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EvasionRatingPercent",0,75542,0,75542,-72340172838076674,0,0,75542,-72340172838076674,0,75542,0,75542,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueBootsStrDex4",43510,1,40,60,0,0,0,0,0,0,367,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedEvasionRating",0,75706,0,75706,-72340172838076674,0,0,75706,-72340172838076674,0,75706,0,75706,"",-72340172838076674
"LocalIncreasedEvasionRatingUniqueBodyDex7",42686,1,120,180,0,0,0,0,0,0,367,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"IncreasedEvasionRating",0,75848,0,75848,-72340172838076674,0,0,75848,-72340172838076674,0,75848,0,75848,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueShieldDex4",11626,1,30,50,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EvasionRatingPercent",0,76004,0,76004,-72340172838076674,0,0,76004,-72340172838076674,0,76004,0,76004,"",-72340172838076674
"LocalIncreasedEvasionRatingPercentUniqueGlovesDexInt5",1028,1,150,180,0,0,0,0,0,0,121,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"EvasionRatingPercent",0,76166,0,76166,-72340172838076674,0,0,76166,-72340172838076674,0,76166,0,76166,"",-72340172838076674
"LocalIncreasedArmourAndEnergyShield1",55311,3,11,28,0,0,0,0,0,0,748,-72340172838076674,-72340172838076674,-72340172838076674,1,"Infixed",1,"HybridDefence",2,76294,2,76310,-72340172838076674,0,0,76318,-72340172838076674,0,76318,0,76318,"",-72340172838076674
"LocalIncreasedArmourAndEnergyShield2",48099,19,29,46,0,0,0,0,0,0,748,-72340172838076674,-72340172838076674,-72340172838076674,1,"Ingrained",1,"HybridDefence",2,76450,2,76466,-72340172838076674,0,0,76474,-72340172838076674,0,76474,0,76474,"",-72340172838076674
"LocalIncreasedArmourAndEnergyShield3",14281,30,47,64,0,0,0,0,0,0,748,-72340172838076674,-72340172838076674,-72340172838076674,1,"Instilled",1,"HybridDefence",2,76606,2,76622,-72340172838076674,0,0,76630,-72340172838076674,0,76630,0,76630,"",-72340172838076674
"LocalIncreasedArmourAndEnergyShield4",63961,44,65,82,0,0,0,0,0,0,748,-72340172838076674,-72340172838076674,-72340172838076674,1,"Infused",1,"HybridDefence",2,76758,2,76774,-72340172838076674,0,0,76782,-72340172838076674,0,76782,0,76782,"",-72340172838076674
"LocalIncreasedArmourAndEnergyShield5",11157,60,83,100,0,0,0,0,0,0,748,-72340172838076674,-72340172838076674,-72340172838076674,1,"Inculcated",1,"HybridDefence",2,76916,2,76932,-72340172838076674,0,0,76940,-72340172838076674,0,76940,0,76940,"",-72340172838076674
"LocalIncreasedArmourAndEnergyShield6",35134,72,101,120,0,0,0,0,0,0,748,-72340172838076674,-72340172838076674,-72340172838076674,1,"Interpolated",1,"HybridDefence",2,77078,2,77094,-72340172838076674,0,0,77102,-72340172838076674,0,77102,0,77102,"",-72340172838076674
"LocalIncreasedArmourAndEnergyShieldUniqueBodyStrInt1",46760,1,60,60,0,0,0,0,0,0,748,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HybridDefence",0,77248,0,77248,-72340172838076674,0,0,77248,-72340172838076674,0,77248,0,77248,"",-72340172838076674
"LocalIncreasedArmourAndEnergyShieldUniqueHelmetStrInt1",24375,1,40,50,0,0,0,0,0,0,748,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HybridDefence",0,77398,0,77398,-72340172838076674,0,0,77398,-72340172838076674,0,77398,0,77398,"",-72340172838076674
"LocalIncreasedArmourAndEnergyShieldUniqueHelmetStrInt2",29388,1,60,80,0,0,0,0,0,0,748,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HybridDefence",0,77548,0,77548,-72340172838076674,0,0,77548,-72340172838076674,0,77548,0,77548,"",-72340172838076674
"LocalIncreasedArmourAndEnergyShieldUniqueBootsStrInt1",13818,1,20,60,0,0,0,0,0,0,748,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HybridDefence",0,77696,0,77696,-72340172838076674,0,0,77696,-72340172838076674,0,77696,0,77696,"",-72340172838076674
"LocalIncreasedArmourAndEnergyShieldUniqueBodyStrInt2",63298,1,140,180,0,0,0,0,0,0,748,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HybridDefence",0,77842,0,77842,-72340172838076674,0,0,77842,-72340172838076674,0,77842,0,77842,"",-72340172838076674
"LocalIncreasedArmourAndEnergyShieldUniqueShieldStrInt3",53375,1,80,120,0,0,0,0,0,0,748,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HybridDefence",0,77992,0,77992,-72340172838076674,0,0,77992,-72340172838076674,0,77992,0,77992,"",-72340172838076674
"LocalIncreasedArmourAndEnergyShieldUniqueShieldStrInt4",29837,1,80,100,0,0,0,0,0,0,748,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HybridDefence",0,78142,0,78142,-72340172838076674,0,0,78142,-72340172838076674,0,78142,0,78142,"",-72340172838076674
"LocalIncreasedArmourAndEnergyShieldUniqueShieldStrInt5",63723,1,80,100,0,0,0,0,0,0,748,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HybridDefence",0,78292,0,78292,-72340172838076674,0,0,78292,-72340172838076674,0,78292,0,78292,"",-72340172838076674
"LocalIncreasedArmourAndEnergyShieldUniqueBodyStrInt3",22750,1,140,160,0,0,0,0,0,0,748,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HybridDefence",0,78438,0,78438,-72340172838076674,0,0,78438,-72340172838076674,0,78438,0,78438,"",-72340172838076674
"LocalIncreasedArmourAndEnergyShieldUniqueBodyStrInt4",22470,1,120,140,0,0,0,0,0,0,748,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HybridDefence",0,78584,0,78584,-72340172838076674,0,0,78584,-72340172838076674,0,78584,0,78584,"",-72340172838076674
"LocalIncreasedArmourAndEnergyShieldUniqueShieldStrInt6",20655,1,140,180,0,0,0,0,0,0,748,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HybridDefence",0,78734,0,78734,-72340172838076674,0,0,78734,-72340172838076674,0,78734,0,78734,"",-72340172838076674
"LocalIncreasedArmourAndEvasion1",32937,3,11,28,0,0,0,0,0,0,749,-72340172838076674,-72340172838076674,-72340172838076674,1,"Scrapper's",1,"HybridDefence",2,78858,2,78874,-72340172838076674,0,0,78882,-72340172838076674,0,78882,0,78882,"",-72340172838076674
"LocalIncreasedArmourAndEvasion2",60480,19,29,46,0,0,0,0,0,0,749,-72340172838076674,-72340172838076674,-72340172838076674,1,"Brawler's",1,"HybridDefence",2,79004,2,79020,-72340172838076674,0,0,79028,-72340172838076674,0,79028,0,79028,"",-72340172838076674
"LocalIncreasedArmourAndEvasion3",57940,30,47,64,0,0,0,0,0,0,749,-72340172838076674,-72340172838076674,-72340172838076674,1,"Fencer's",1,"HybridDefence",2,79148,2,79164,-72340172838076674,0,0,79172,-72340172838076674,0,79172,0,79172,"",-72340172838076674
"LocalIncreasedArmourAndEvasion4",27685,44,65,82,0,0,0,0,0,0,749,-72340172838076674,-72340172838076674,-72340172838076674,1,"Gladiator's",1,"HybridDefence",2,79298,2,79314,-72340172838076674,0,0,79322,-72340172838076674,0,79322,0,79322,"",-72340172838076674
"LocalIncreasedArmourAndEvasion5",14880,60,83,100,0,0,0,0,0,0,749,-72340172838076674,-72340172838076674,-72340172838076674,1,"Duelist's",1,"HybridDefence",2,79444,2,79460,-72340172838076674,0,0,79468,-72340172838076674,0,79468,0,79468,"",-72340172838076674
"LocalIncreasedArmourAndEvasion6",23118,72,101,120,0,0,0,0,0,0,749,-72340172838076674,-72340172838076674,-72340172838076674,1,"Hero's",1,"HybridDefence",2,79584,2,79600,-72340172838076674,0,0,79608,-72340172838076674,0,79608,0,79608,"",-72340172838076674
"LocalIncreasedArmourAndEvasionUniqueStrDexHelmet1",43947,1,40,60,0,0,0,0,0,0,749,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HybridDefence",0,79748,0,79748,-72340172838076674,0,0,79748,-72340172838076674,0,79748,0,79748,"",-72340172838076674
"LocalIncreasedArmourAndEvasionUniqueGlovesStrDex2",55186,1,40,60,0,0,0,0,0,0,749,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HybridDefence",0,79888,0,79888,-72340172838076674,0,0,79888,-72340172838076674,0,79888,0,79888,"",-72340172838076674
"LocalIncreasedArmourAndEvasionUniqueShieldStrDex1",58071,1,100,120,0,0,0,0,0,0,749,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HybridDefence",0,80028,0,80028,-72340172838076674,0,0,80028,-72340172838076674,0,80028,0,80028,"",-72340172838076674
"LocalIncreasedArmourAndEvasionUniqueHelmetStrDex2",56225,1,150,200,0,0,0,0,0,0,749,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HybridDefence",0,80168,0,80168,-72340172838076674,0,0,80168,-72340172838076674,0,80168,0,80168,"",-72340172838076674
"LocalIncreasedArmourAndEvasionUniqueHelmetStrDex4",11081,1,200,300,0,0,0,0,0,0,749,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HybridDefence",0,80308,0,80308,-72340172838076674,0,0,80308,-72340172838076674,0,80308,0,80308,"",-72340172838076674
"LocalIncreasedArmourAndEvasionUniqueBootsStrDex3",24374,1,40,60,0,0,0,0,0,0,749,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HybridDefence",0,80446,0,80446,-72340172838076674,0,0,80446,-72340172838076674,0,80446,0,80446,"",-72340172838076674
"LocalIncreasedArmourAndEvasionUniqueBodyStrDex2",33527,1,90,120,0,0,0,0,0,0,749,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HybridDefence",0,80582,0,80582,-72340172838076674,0,0,80582,-72340172838076674,0,80582,0,80582,"",-72340172838076674
"LocalIncreasedArmourAndEvasionUniqueHelmetStrDex5",14744,1,60,80,0,0,0,0,0,0,749,-72340172838076674,-72340172838076674,-72340172838076674,1,"",3,"HybridDefence",0,80722,0,80722,-72340172838076674,0,0,80722,-72340172838076674,0,80722,0,80722,"",-72340172838076674
"LocalIncreasedEvasionAndEnergyShield1",27822,3,11,28,0,0,0,0,0,0,750,-72340172838076674,-72340172838076674,-72340172838076674,1,"Shadowy",1,"HybridDefence",2,80852,2,80868,-72340172838076674,0,0,80876,-72340172838076674,0,80876,0,80876,"",-72340172838076674
"LocalIncreasedEvasionAndEnergyShield2",42005,19,29,46,0,0,0,0,0,0,750,-72340172838076674,-72340172838076674,-72340172838076674,1,"Ethereal",1,"HybridDefence",2,81008,2,81024,-72340172838076674,0,0,81032,-72340172838076674,0,81032,0,81032,"",-72340172838076674
"LocalIncreasedEvasionAndEnergyShield3",32061,30,47,64,0,0,0,0,0,0,750,-72340172838076674,-72340172838076674,-72340172838076674,1,"Unworldly",1,"HybridDefence",2,81166,2,81182,-72340172838076674,0,0,81190,-72340172838076674,0,81190,0,81190,"",-72340172838076674
"LocalIncreasedEvasionAndEnergyShield4",119,44,65,82,0,0,0,0,0,0,750,-72340172838076674,-72340172838076674,-72340172838076674,1,"Ephemeral",1,"HybridDefence",2,81324,2,81340,-72340172838076674,0,0,81348,-72340172838076674,0,81348,0,81348,"",-72340172838076674
"LocalIncreasedEvasionAndEnergyShield5_",62667,60,83,100,0,0,0,0,0,0,750,-72340172838076674,-72340172838076674,-72340172838076674,1,"Evanescent",1,"HybridDefence",2,81486,2,81502,-72340172838076674,0,0,81510,-72340172838076674,0,81510,0,81510,"",-72340172838076674
